,Unnamed: 0,name,solute,solute SMILES,solvent,solvent SMILES,pka,ref,computed CAS,computed IUPAC
829,1024,CAS,4-CF3-C6F4-CH2-Tf,CCCOC(=O)CC1=CC=C(C=C1)CC(C)C,MeCN,CC#N,21.02,Ejoc202001649-sup-00001-misc_information.pdf,92729-55-0,propyl 2-[4-(2-methylpropyl)phenyl]acetate
830,1025,CAS,1/2/78,C(C(F)(F)F)(C(F)(F)F)(C(F)(F)F)O,MeCN,CC#N,20.5,Ejoc202001649-sup-00001-misc_information.pdf,2378-02-1,"1,1,1,3,3,3-hexafluoro-2-(trifluoromethyl)propan-2-ol"
831,1026,CAS,80588-46-1,no matches,MeCN,CC#N,20.39,Ejoc202001649-sup-00001-misc_information.pdf,-,-
832,1027,CAS,42238-36-8,CN(C)CCNCC(=O)N1C2=CC=CC=C2SC3=CC=CC=C31,MeCN,CC#N,20.36,Ejoc202001649-sup-00001-misc_information.pdf,-,-
833,1028,CAS,118-79-6,C1=C(C=C(C(=C1Br)O)Br)Br,MeCN,CC#N,20.34,Ejoc202001649-sup-00001-misc_information.pdf,-,-
834,1029,CAS,1213-77-0,CC1=C(C(=C(C(=C1C#N)C#N)C#N)C#N)C#N,MeCN,CC#N,20.14,Ejoc202001649-sup-00001-misc_information.pdf,-,-
835,1030,CAS,64934-69-6,CC1=[N+](C(NC1(C)C)(C)C)[O-],MeCN,CC#N,20.13,Ejoc202001649-sup-00001-misc_information.pdf,-,-
836,1031,CAS,769-39-1,C1=C(C(=C(C(=C1F)F)O)F)F,MeCN,CC#N,20.1,Ejoc202001649-sup-00001-misc_information.pdf,-,-
837,1032,CAS,771-61-9,C1(=C(C(=C(C(=C1F)F)F)F)F)O,MeCN,CC#N,20.1,Ejoc202001649-sup-00001-misc_information.pdf,-,-
838,1033,CAS,64934-68-5,no matches,MeCN,CC#N,20.07,Ejoc202001649-sup-00001-misc_information.pdf,-,-
839,1034,CAS,38727-34-3,CCC1=C(C(=CC=C1)CC)N(CC(=O)OCC)C(=O)CCl,MeCN,CC#N,19.87,Ejoc202001649-sup-00001-misc_information.pdf,-,-
840,1035,CAS,5386-30-1,C12=C(C(=C(C(=C1O)F)F)F)C(=C(C(=C2F)F)F)F,MeCN,CC#N,19.7,Ejoc202001649-sup-00001-misc_information.pdf,-,-
841,1036,CAS,133213-11-3,NC1=C(C=C(C=C1[S](F)(=O)=O)[S](F)(=O)=O)[S](F)(=O)=O,MeCN,CC#N,19.66,Ejoc202001649-sup-00001-misc_information.pdf,-,-
842,1037,CAS,62325-38-6,no matches,MeCN,CC#N,19.32,Ejoc202001649-sup-00001-misc_information.pdf,-,-
843,1038,CAS,1269510-74-8,no SMILES,MeCN,CC#N,19.2,Ejoc202001649-sup-00001-misc_information.pdf,-,-
844,1039,CAS,63264-80-2,C1(C2=C(C3=C1C(=C(C(=C3F)F)F)F)C(=C(C(=C2F)F)F)F)C4=C(C(=C(C(=C4F)F)F)F)F,MeCN,CC#N,18.87,Ejoc202001649-sup-00001-misc_information.pdf,-,-
845,1040,CAS,727-49-1,C12=C(C(=C(C(=C1F)O)F)F)C(=C(C(=C2F)F)F)F,MeCN,CC#N,18.5,Ejoc202001649-sup-00001-misc_information.pdf,-,-
846,1041,CAS,2249843-76-1,CCN(CC)C(=O)N(C)N=O,MeCN,CC#N,18.45,Ejoc202001649-sup-00001-misc_information.pdf,-,-
847,1042,CAS,92916-62-6,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2)Cl)OC,MeCN,CC#N,18.25,Ejoc202001649-sup-00001-misc_information.pdf,-,-
848,1043,CAS,42238-35-7,C1=C(C=C(C=C1N)Br)C(=O)O,MeCN,CC#N,18.13,Ejoc202001649-sup-00001-misc_information.pdf,-,-
849,1044,CAS,2894-87-3,C1(=C(C(=C(C(=C1F)F)O)F)F)C2=C(C(=C(C(=C2F)F)F)F)F,MeCN,CC#N,18.1,Ejoc202001649-sup-00001-misc_information.pdf,-,-
850,1045,CAS,2408902-96-3,no matches,MeCN,CC#N,18.1,Ejoc202001649-sup-00001-misc_information.pdf,-,-
851,1046,CAS,55852-22-7,CC1(CC(C(=O)O1)N2C3=CC=CC=C3C=C2CC(=O)N)C,MeCN,CC#N,18.07,Ejoc202001649-sup-00001-misc_information.pdf,-,-
852,1047,CAS,87-86-5,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,MeCN,CC#N,18.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
853,1048,CAS,608-71-9,C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)O,MeCN,CC#N,17.81,Ejoc202001649-sup-00001-misc_information.pdf,-,-
854,1049,CAS,2340-87-6,CCOC(=O)C(C#N)C1=C(C(=C(C(=C1F)F)F)F)F,MeCN,CC#N,17.73,Ejoc202001649-sup-00001-misc_information.pdf,-,-
855,1050,CAS,33534-88-2,CC1=CC=C(C=C1)C(C#N)C#N,MeCN,CC#N,17.57,Ejoc202001649-sup-00001-misc_information.pdf,-,-
856,1051,CAS,62325-34-2,no matches,MeCN,CC#N,17.48,Ejoc202001649-sup-00001-misc_information.pdf,-,-
857,1052,CAS,55810-56-5,no SMILES,MeCN,CC#N,17.38,Ejoc202001649-sup-00001-misc_information.pdf,-,-
858,1053,CAS,35622-48-1,no SMILES,MeCN,CC#N,17.2,Ejoc202001649-sup-00001-misc_information.pdf,-,-
859,1054,name,Br4-CX-benzoic acid,,MeCN,CC#N,17.19,Ejoc202001649-sup-00001-misc_information.pdf,-,-
860,1055,CAS,534-52-1,CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],MeCN,CC#N,16.97,Ejoc202001649-sup-00001-misc_information.pdf,-,-
861,1056,CAS,573-56-8,C1=CC(=C(C(=C1)[N+](=O)[O-])O)[N+](=O)[O-],MeCN,CC#N,16.74,Ejoc202001649-sup-00001-misc_information.pdf,-,-
862,1057,CAS,51-28-5,no SMILES,MeCN,CC#N,16.65,Ejoc202001649-sup-00001-misc_information.pdf,-,-
863,1058,CAS,2787-79-3,C1(=C(C(=C(C(=C1F)F)O)F)F)C(F)(F)F,MeCN,CC#N,16.6,Ejoc202001649-sup-00001-misc_information.pdf,-,-
864,1059,CAS,62325-51-3,C1=CC2=C(C=CC3=C2C=CC(=C3)Br)C=C1Br,MeCN,CC#N,16.39,Ejoc202001649-sup-00001-misc_information.pdf,-,-
865,1060,CAS,364-32-9,C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])F,MeCN,CC#N,16.17,Ejoc202001649-sup-00001-misc_information.pdf,-,-
866,1061,CAS,58432-55-6,no matches,MeCN,CC#N,16.12,Ejoc202001649-sup-00001-misc_information.pdf,-,-
867,1062,CAS,32251-53-9,CCOC(=O)C(C#N)C1=C(C(=C(C(=C1F)F)C(F)(F)F)F)F,MeCN,CC#N,16.07,Ejoc202001649-sup-00001-misc_information.pdf,-,-
868,1063,CAS,62325-37-5,no SMILES,MeCN,CC#N,16.01,Ejoc202001649-sup-00001-misc_information.pdf,-,-
869,1064,CAS,854631-03-1,no matches,MeCN,CC#N,15.68,Ejoc202001649-sup-00001-misc_information.pdf,-,-
870,1065,CAS,2693-66-5,C1(=C(NC(=C(C1=O)F)F)F)F,MeCN,CC#N,15.39,Ejoc202001649-sup-00001-misc_information.pdf,-,-
871,1066,CAS,55810-61-2,no matches,MeCN,CC#N,14.89,Ejoc202001649-sup-00001-misc_information.pdf,-,-
872,1067,CAS,99726-60-0,C1=CC(=CC(=C1)C(F)(F)F)C(C#N)C#N,MeCN,CC#N,14.7,Ejoc202001649-sup-00001-misc_information.pdf,-,-
873,1068,CAS,81-07-2,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,MeCN,CC#N,14.57,Ejoc202001649-sup-00001-misc_information.pdf,-,-
874,1069,CAS,1378040-90-4,COC(=O)C1=CC=C(C=C1)OC2=NC=C(C=C2)I,MeCN,CC#N,14.55,Ejoc202001649-sup-00001-misc_information.pdf,-,-
875,1070,name,4-NO2-C6H4-SO2-NH-CO-C6H4-3-Cl,no matches,MeCN,CC#N,14.43,Ejoc202001649-sup-00001-misc_information.pdf,-,-
876,1071,CAS,946-31-6,C1=C(C=C(C(=C1[N+](=O)[O-])O)Cl)[N+](=O)[O-],MeCN,CC#N,14.23,Ejoc202001649-sup-00001-misc_information.pdf,-,-
877,1072,CAS,934201-93-1,C1CCC2=C3C4=C5CCCCC5=CC(=C4OP(=O)(OC3=C(C=C2C1)C6=CC7=CC=CC=C7C8=CC=CC=C86)O)C9=CC1=CC=CC=C1C1=CC=CC=C19,MeCN,CC#N,13.97,Ejoc202001649-sup-00001-misc_information.pdf,-,-
878,1073,CAS,64934-71-0,no matches,MeCN,CC#N,13.87,Ejoc202001649-sup-00001-misc_information.pdf,-,-
879,1074,CAS,791616-63-2,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC3=CC=CC=C3C4=C2OP(=O)(OC5=C4C6=CC=CC=C6C=C5C7=C(C=C(C=C7C(C)C)C(C)C)C(C)C)O)C(C)C,MeCN,CC#N,13.63,Ejoc202001649-sup-00001-misc_information.pdf,-,-
880,1075,CAS,2489223-24-5,B1(OC(C(O1)(C)C)(C)C)C2=COC=C2,MeCN,CC#N,13.55,Ejoc202001649-sup-00001-misc_information.pdf,-,-
881,1076,CAS,64934-72-1,CC(C)C(C=O)Br,MeCN,CC#N,13.47,Ejoc202001649-sup-00001-misc_information.pdf,-,-
882,1077,CAS,"2,3,4,5,6-(CF3)5-C6-CH(CN)COOEt",,MeCN,CC#N,13.41,Ejoc202001649-sup-00001-misc_information.pdf,-,-
883,1078,CAS,864943-22-6,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)C4=CC5=CC=CC=C5C6=C4OP(=O)(OC7=C6C8=CC=CC=C8C=C7C9=CC1=CC=CC=C1C1=CC=CC=C19)O,MeCN,CC#N,13.32,Ejoc202001649-sup-00001-misc_information.pdf,-,-
884,1079,CAS,719-38-0,C(#N)C(C#N)C1=C(C(=C(C(=C1F)F)F)F)F,MeCN,CC#N,13.01,Ejoc202001649-sup-00001-misc_information.pdf,-,-
885,1080,CAS,55810-63-4,CCN(CC)CCOCC[Si](C)(C1=CC=CC=C1)C2=CC=CC=C2,MeCN,CC#N,12.98,Ejoc202001649-sup-00001-misc_information.pdf,-,-
886,1081,CAS,695162-86-8,C1=CC=C(C=C1)C2=CC3=CC=CC=C3C4=C2OP(=O)(OC5=C4C6=CC=CC=C6C=C5C7=CC=CC=C7)O,MeCN,CC#N,12.73,Ejoc202001649-sup-00001-misc_information.pdf,-,-
887,1082,CAS,2408902-84-9,CCOP(=O)(NC(=O)C)SC,MeCN,CC#N,12.69,Ejoc202001649-sup-00001-misc_information.pdf,-,-
888,1083,CAS,915038-14-1,CCC1C2CC(CCC2(C3CCC4(C(C3C1=O)CCC4C(C)CCC(=O)O)C)C)O,MeCN,CC#N,12.46,Ejoc202001649-sup-00001-misc_information.pdf,-,-
889,1084,CAS,1541182-00-6,C1CCC(C(C1)NC(=O)C2=C(C(=C(C(=C2Br)Br)Br)Br)C(=O)O)NC(=S)NC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,MeCN,CC#N,12.4,Ejoc202001649-sup-00001-misc_information.pdf,-,-
890,1085,CAS,62325-35-3,C(#N)C(C#N)C1=C(C2=C(C(=C1F)F)C(=C(C(=C2F)F)F)F)F,MeCN,CC#N,12.23,Ejoc202001649-sup-00001-misc_information.pdf,-,-
891,1086,CAS,3695-00-9,CC1=CC=C(C=C1)S(=O)(=O)NS(=O)(=O)C2=CC=C(C=C2)C,MeCN,CC#N,11.97,Ejoc202001649-sup-00001-misc_information.pdf,-,-
892,1087,CAS,14561-75-2,CC(C)(C)C1=CC=C(C=C1)[S+](C2=CC=CC=C2)C3=CC=CC=C3.C(F)(F)(F)S(=O)(=O)[O-],MeCN,CC#N,11.89,Ejoc202001649-sup-00001-misc_information.pdf,-,-
893,1088,CAS,2489223-25-6,no SMILES,MeCN,CC#N,11.8,Ejoc202001649-sup-00001-misc_information.pdf,-,-
894,1089,CAS,7077-65-8,C1=CC(=CC=C1C(C#N)C#N)[N+](=O)[O-],MeCN,CC#N,11.61,Ejoc202001649-sup-00001-misc_information.pdf,-,-
895,1090,CAS,39063-05-3,C1=CC=C(C=C1)C2=C(C=CC=N2)C#N,MeCN,CC#N,11.6,Ejoc202001649-sup-00001-misc_information.pdf,-,-
896,1091,CAS,23383-99-5,no matches,MeCN,CC#N,11.48,Ejoc202001649-sup-00001-misc_information.pdf,-,-
897,1092,CAS,343337-70-2,CC1=CC=C(C=C1)C(=O)NS(=O)(=O)C(F)(F)F,MeCN,CC#N,11.46,Ejoc202001649-sup-00001-misc_information.pdf,-,-
898,1093,CAS,2618-96-4,C1=CC=C(C=C1)S(=O)(=O)NS(=O)(=O)C2=CC=CC=C2,MeCN,CC#N,11.35,Ejoc202001649-sup-00001-misc_information.pdf,-,-
899,1094,name,4-MeO-C6H4-SO2-NH-SO2-C6H4-4-Cl,NH,MeCN,CC#N,11.29,Ejoc202001649-sup-00001-misc_information.pdf,-,-
900,1095,CAS,958028-58-5,no SMILES,MeCN,CC#N,11.25,Ejoc202001649-sup-00001-misc_information.pdf,-,-
901,1096,CAS,1685282-48-7,CC(C)C(C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3=CC=C(C=C3)F,MeCN,CC#N,11.19,Ejoc202001649-sup-00001-misc_information.pdf,-,-
902,1097,CAS,69173-28-0,COC1=C(C=C(C=C1)S(=O)(=O)N)Cl,MeCN,CC#N,11.1,Ejoc202001649-sup-00001-misc_information.pdf,-,-
903,1098,CAS,39062-91-4,C1=CC=C2C(=C1)C(=C(C=N2)[N+](=O)[O-])Cl,MeCN,CC#N,11.07,Ejoc202001649-sup-00001-misc_information.pdf,-,-
904,1099,CAS,88-89-1,C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],MeCN,CC#N,11.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
905,1100,CAS,480-68-2,C1(C(=O)NC(=O)NC1=O)[N+](=O)[O-],MeCN,CC#N,10.72,Ejoc202001649-sup-00001-misc_information.pdf,-,-
906,1101,CAS,39063-00-8,no SMILES,MeCN,CC#N,10.65,Ejoc202001649-sup-00001-misc_information.pdf,-,-
907,1102,CAS,131-73-7,C1=C(C=C(C(=C1[N+](=O)[O-])NC2=C(C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],MeCN,CC#N,10.54,Ejoc202001649-sup-00001-misc_information.pdf,-,-
908,1103,CAS,723294-91-5,C1(=C(C(=C(C(=C1C(F)(F)F)C(F)(F)F)O)C(F)(F)F)C(F)(F)F)C(F)(F)F,MeCN,CC#N,10.46,Ejoc202001649-sup-00001-misc_information.pdf,-,-
909,1104,CAS,1018330-49-8,no matches,MeCN,CC#N,10.42,Ejoc202001649-sup-00001-misc_information.pdf,-,-
910,1105,name,4-Cl-C6H4-CO-NH-Tf,,MeCN,CC#N,10.35,Ejoc202001649-sup-00001-misc_information.pdf,-,-
911,1106,CAS,7647-01-0,Cl,MeCN,CC#N,10.3,Ejoc202001649-sup-00001-misc_information.pdf,-,-
912,1107,CAS,96433-16-8,B1(OCCCO1)C2=CC=C(C=C2)B3OCCCO3,MeCN,CC#N,10.29,Ejoc202001649-sup-00001-misc_information.pdf,-,-
913,1108,CAS,2725-55-5,C1=CC(=CC=C1S(=O)(=O)NS(=O)(=O)C2=CC=C(C=C2)Cl)Cl,MeCN,CC#N,10.2,Ejoc202001649-sup-00001-misc_information.pdf,-,-
914,1109,CAS,55852-24-9,C(#N)C(C#N)C1=C(C(=C(C(=C1F)F)C(F)(F)F)F)F,MeCN,CC#N,10.19,Ejoc202001649-sup-00001-misc_information.pdf,-,-
915,1110,CAS,741243-29-8,error in recall,MeCN,CC#N,10.12,Ejoc202001649-sup-00001-misc_information.pdf,-,-
916,1111,CAS,28006-58-8,CNC(=O)C1=C(C(=C(C(=C1I)NC(=O)CCCCCCCCCCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)NC)I)I)C(=O)O)I,MeCN,CC#N,10.07,Ejoc202001649-sup-00001-misc_information.pdf,-,-
917,1112,CAS,100724-78-5,CC1=CC=C(C=C1)[S](=O)(=O)N[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O,MeCN,CC#N,10.04,Ejoc202001649-sup-00001-misc_information.pdf,-,-
918,1113,CAS,75-75-2,CS(=O)(=O)O,MeCN,CC#N,9.97,Ejoc202001649-sup-00001-misc_information.pdf,-,-
919,1114,CAS,215395-06-5,C1=CN=C(C(=C1C(=O)O)C(=O)O)Cl,MeCN,CC#N,9.68,Ejoc202001649-sup-00001-misc_information.pdf,-,-
920,1115,CAS,218964-83-1,no matches,MeCN,CC#N,9.58,Ejoc202001649-sup-00001-misc_information.pdf,-,-
921,1116,CAS,39062-98-1,C1=CC(=CC=C1C(=O)NS(=O)(=O)C(F)(F)F)[N+](=O)[O-],MeCN,CC#N,9.49,Ejoc202001649-sup-00001-misc_information.pdf,-,-
922,1117,CAS,95468-16-9,C1=CC(=CC(=C1)S(=O)(=O)NS(=O)(=O)C2=CC=C(C=C2)Cl)[N+](=O)[O-],MeCN,CC#N,9.17,Ejoc202001649-sup-00001-misc_information.pdf,-,-
923,1118,name,"2,3,4,5,6-(CF3)5-C6-CH(CN)2",,MeCN,CC#N,8.88,Ejoc202001649-sup-00001-misc_information.pdf,-,-
924,1119,name,"[2,3,4,5,6-(CF3)5-C6]2NH",no matches,MeCN,CC#N,8.76,Ejoc202001649-sup-00001-misc_information.pdf,-,-
925,1120,CAS,1171188-83-2,no SMILES,MeCN,CC#N,8.75,Ejoc202001649-sup-00001-misc_information.pdf,-,-
926,1121,CAS,104-15-4,CC1=CC=C(C=C1)S(=O)(=O)O,MeCN,CC#N,8.5,Ejoc202001649-sup-00001-misc_information.pdf,-,-
927,1122,CAS,98-11-3,C1=CC=C(C=C1)S(=O)(=O)O,MeCN,CC#N,8.2,Ejoc202001649-sup-00001-misc_information.pdf,-,-
928,1123,CAS,116082-80-5,C1=CC(=CC(=C1)S(=O)(=O)NS(=O)(=O)C2=CC=CC(=C2)[N+](=O)[O-])[N+](=O)[O-],MeCN,CC#N,8.16,Ejoc202001649-sup-00001-misc_information.pdf,-,-
929,1124,CAS,7/6/09,,MeCN,CC#N,8.15,Ejoc202001649-sup-00001-misc_information.pdf,-,-
930,1125,CAS,1263293-54-4,CC1=NC(=C(C=C1)Br)N,MeCN,CC#N,8.14,Ejoc202001649-sup-00001-misc_information.pdf,-,-
931,1126,CAS,1263293-53-3,no SMILES,MeCN,CC#N,7.94,Ejoc202001649-sup-00001-misc_information.pdf,-,-
932,1127,CAS,85-47-2,C1=CC=C2C(=C1)C=CC=C2S(=O)(=O)O,MeCN,CC#N,7.9,Ejoc202001649-sup-00001-misc_information.pdf,-,-
933,1128,CAS,34350-21-5,no matches,MeCN,CC#N,7.84,Ejoc202001649-sup-00001-misc_information.pdf,-,-
934,1129,CAS,2226486-82-2,no matches,MeCN,CC#N,7.82,Ejoc202001649-sup-00001-misc_information.pdf,-,-
935,1130,CAS,40906-82-9,C1=CC=C(C=C1)C(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,MeCN,CC#N,7.73,Ejoc202001649-sup-00001-misc_information.pdf,-,-
936,1131,CAS,7664-93-9,OS(=O)(=O)O,MeCN,CC#N,7.6,Ejoc202001649-sup-00001-misc_information.pdf,-,-
937,1132,CAS,1171188-85-4,no matches,MeCN,CC#N,7.55,Ejoc202001649-sup-00001-misc_information.pdf,-,-
938,1133,CAS,64646-01-1,no matches,MeCN,CC#N,7.47,Ejoc202001649-sup-00001-misc_information.pdf,-,-
939,1134,CAS,120879-67-6,no matches,MeCN,CC#N,7.36,Ejoc202001649-sup-00001-misc_information.pdf,-,-
940,1135,CAS,98-66-8,C1=CC(=CC=C1S(=O)(=O)O)Cl,MeCN,CC#N,7.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
941,1136,CAS,1071853-99-0,COC1=CC=C(C=C1)C2=CC3CCCCC3C4=C2OP(=O)(OC5=C(C=C6CCCCC6=C45)C7=CC=C(C=C7)OC)NS(=O)(=O)C(F)(F)F,MeCN,CC#N,6.83,Ejoc202001649-sup-00001-misc_information.pdf,-,-
942,1137,CAS,1261302-68-4,no matches,MeCN,CC#N,6.69,Ejoc202001649-sup-00001-misc_information.pdf,-,-
943,1138,CAS,1261302-62-8,C1CCC2=C3C4=C5CCCCC5=CC(=C4OP(=O)(OC3=C(C=C2C1)C6=CC=CC=C6)NS(=O)(=O)C(F)(F)F)C7=CC=CC=C7,MeCN,CC#N,6.68,Ejoc202001649-sup-00001-misc_information.pdf,-,-
944,1139,CAS,1171188-92-3,CC1=C(C2=C(N1)C=CC(=C2)Cl)C3=CCNCC3.Cl,MeCN,CC#N,6.68,Ejoc202001649-sup-00001-misc_information.pdf,-,-
945,1140,CAS,1261302-67-3,C1=CSC2=C1C(=NC=C2C#N)Cl,MeCN,CC#N,6.65,Ejoc202001649-sup-00001-misc_information.pdf,-,-
946,1141,CAS,1171188-93-4,C1=CC=NC(=C1)OC2=CC=C(C=C2)CN.Cl,MeCN,CC#N,6.6,Ejoc202001649-sup-00001-misc_information.pdf,-,-
947,1142,CAS,98-47-5,C1=CC(=CC(=C1)S(=O)(=O)O)[N+](=O)[O-],MeCN,CC#N,6.4,Ejoc202001649-sup-00001-misc_information.pdf,-,-
948,1143,CAS,1486486-92-3,error in recall,MeCN,CC#N,6.35,Ejoc202001649-sup-00001-misc_information.pdf,-,-
949,1144,CAS,1010799-98-0,C1=CC=C(C=C1)C2=CC3=CC=CC=C3C4=C2OP(=O)(OC5=C4C6=CC=CC=C6C=C5C7=CC=CC=C7)NS(=O)(=O)C(F)(F)F,MeCN,CC#N,6.33,Ejoc202001649-sup-00001-misc_information.pdf,-,-
950,1145,CAS,138-42-1,C1=CC(=CC=C1[N+](=O)[O-])S(=O)(=O)O,MeCN,CC#N,6.3,Ejoc202001649-sup-00001-misc_information.pdf,-,-
951,1146,CAS,1431711-91-9,no matches,MeCN,CC#N,6.22,Ejoc202001649-sup-00001-misc_information.pdf,-,-
952,1147,CAS,46764-49-2,no SMILES,MeCN,CC#N,6.16,Ejoc202001649-sup-00001-misc_information.pdf,-,-
953,1148,CAS,1171188-96-7,CC(C)(C)OC(=O)N1CCCC(C1)C2=CC=C(C=C2)N,MeCN,CC#N,6.16,Ejoc202001649-sup-00001-misc_information.pdf,-,-
954,1149,CAS,500721-87-9,CC(C)(C)OC(=O)NC(CC(=O)O)C1=CC(=CC=C1)F,MeCN,CC#N,6.05,Ejoc202001649-sup-00001-misc_information.pdf,-,-
955,1150,CAS,1207878-53-2,no SMILES,MeCN,CC#N,6.01,Ejoc202001649-sup-00001-misc_information.pdf,-,-
956,1151,CAS,215395-07-6,C1=CN=C(C(=C1C(=O)O)C(=O)O)Cl,MeCN,CC#N,5.82,Ejoc202001649-sup-00001-misc_information.pdf,-,-
957,1152,CAS,500721-89-1,C1(=O)NC2=NC(=O)NC3=NC(=O)N=C(N23)N1,MeCN,CC#N,5.82,Ejoc202001649-sup-00001-misc_information.pdf,-,-
958,1153,CAS,500721-91-5,no matches,MeCN,CC#N,5.68,Ejoc202001649-sup-00001-misc_information.pdf,-,-
959,1154,CAS,2306317-72-4,no matches,MeCN,CC#N,5.64,Ejoc202001649-sup-00001-misc_information.pdf,-,-
960,1155,CAS,174788-87-5,CCOC(=O)C1=CC2=C(O1)C=CC(=C2)N,MeCN,CC#N,5.52,Ejoc202001649-sup-00001-misc_information.pdf,-,-
961,1156,CAS,10035-10-6,Br,MeCN,CC#N,5.4,Ejoc202001649-sup-00001-misc_information.pdf,-,-
962,1157,CAS,500721-93-7,CC1(C2=CC=CC=C2C3=C1C=C(C=C3)NC4=CC5=C(C=C4)C6=CC=CC=C6C5(C)C)C,MeCN,CC#N,5.29,Ejoc202001649-sup-00001-misc_information.pdf,-,-
963,1158,CAS,882492-01-5,no SMILES,MeCN,CC#N,5.22,Ejoc202001649-sup-00001-misc_information.pdf,-,-
964,1159,CAS,500721-95-9,CC1(CCC2C(CC(OC2C1)C3CCCCC3)C4CCCCC4)C,MeCN,CC#N,5.2,Ejoc202001649-sup-00001-misc_information.pdf,-,-
965,1160,CAS,1535-93-9,CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C,MeCN,CC#N,5.08,Ejoc202001649-sup-00001-misc_information.pdf,-,-
966,1161,CAS,454-50-2,C(#N)C(C#N)C#N,MeCN,CC#N,5.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
967,1162,name,4-Cl-C6H4-SO2-NH-Tf,,MeCN,CC#N,4.98,Ejoc202001649-sup-00001-misc_information.pdf,-,-
968,1163,CAS,1486486-93-4,no matches,MeCN,CC#N,4.97,Ejoc202001649-sup-00001-misc_information.pdf,-,-
969,1164,CAS,174788-93-3,CC1=CC=C(C=C1)[S](=O)(=O)N[S](=O)(=N[S](=O)(=O)C(F)(F)F)C2=CC=C(Cl)C=C2,MeCN,CC#N,4.78,Ejoc202001649-sup-00001-misc_information.pdf,-,-
970,1165,CAS,500721-97-1,no SMILES,MeCN,CC#N,4.63,Ejoc202001649-sup-00001-misc_information.pdf,-,-
971,1166,CAS,71571-37-4,CC1=C(SC(=N1)N)C.Cl,MeCN,CC#N,4.44,Ejoc202001649-sup-00001-misc_information.pdf,-,-
972,1167,CAS,27062-39-1,C(#N)C(=C(C#N)O)C#N,MeCN,CC#N,4.36,Ejoc202001649-sup-00001-misc_information.pdf,-,-
973,1168,CAS,174788-91-1,[O-][N+](=O)C1=CC=C(C=C1)[S](=O)(=O)N[S](=O)(=O)C(F)(F)F,MeCN,CC#N,4.04,Ejoc202001649-sup-00001-misc_information.pdf,-,-
974,1169,CAS,174788-95-5,FC(F)(F)[S](=O)(=O)N=[S](=O)(N[S](=O)(=O)C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,MeCN,CC#N,4.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
975,1170,CAS,89-02-1,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])S(=O)(=O)O,MeCN,CC#N,3.96,Ejoc202001649-sup-00001-misc_information.pdf,-,-
976,1171,CAS,215395-09-8,no matches,MeCN,CC#N,3.65,Ejoc202001649-sup-00001-misc_information.pdf,-,-
977,1172,name,4-Cl-C6H4-SO(=NTf)-NH-SO2-C6H4-4-NO2,,MeCN,CC#N,3.3,Ejoc202001649-sup-00001-misc_information.pdf,-,-
978,1173,CAS,10034-85-2,I,MeCN,CC#N,2.8,Ejoc202001649-sup-00001-misc_information.pdf,-,-
979,1174,CAS,120-72-9,C1=CC=C2C(=C1)C=CN2,H2O,O,16.97,Ejoc202001649-sup-00001-misc_information.pdf,-,-
980,1175,CAS,108-95-2,C1=CC=C(C=C1)O,H2O,O,9.99,Ejoc202001649-sup-00001-misc_information.pdf,-,-
981,1176,CAS,6146-52-7,C1=CC2=C(C=CN2)C=C1[N+](=O)[O-],H2O,O,14.75,Ejoc202001649-sup-00001-misc_information.pdf,-,-
982,1177,CAS,4769-96-4,C1=CC(=CC2=C1C=CN2)[N+](=O)[O-],H2O,O,14.4,Ejoc202001649-sup-00001-misc_information.pdf,-,-
983,1178,CAS,70-55-3,CC1=CC=C(C=C1)S(=O)(=O)N,H2O,O,10.21,Ejoc202001649-sup-00001-misc_information.pdf,-,-
